sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:33:06;64.25;62.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:35:32;73.00;71.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:38:00;66.50;64.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:40:27;78.00;76.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:42:54;48.00;46.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:45:21;48.00;46.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:47:47;69.75;67.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:50:14;49.75;47.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:52:42;47.75;45.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:55:12;46.50;44.50
